X,beta,r0,eta0,zeta0,Xout
dt=3fb604e3e700545d
3fcb77139a2f6585,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881b908dd1c4ad
3fd0775e802572fb,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88227adacdb9d9
3fd3333333333333,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f882d2f3de0eac0
3f50624dd2f1a9fc,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88141c39e69820
3fa661b807058f11,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f8814219144ab61
3fb6202ecfb9c869,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88146b6923b0a9
3fc087c0cdf864a5,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88158105fdb013
3fc5ff6a3413e515,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88182191c38682
3fcb77139a2f6585,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881d41f65c16b2
3fd0775e802572fb,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88260a45e8fcd6
3fd3333333333333,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f8833d2b3be262d
3f50624dd2f1a9fc,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88141c39ea8b27
3fa661b807058f11,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881421f2af63a2
3fb6202ecfb9c869,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881474885428b3
3fc087c0cdf864a5,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f8815b4dbb6946d
3fc5ff6a3413e515,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f8818cde78b47fa
3fcb77139a2f6585,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881ef16917d2fc
3fd0775e802572fb,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f882993c01fec27
3fd3333333333333,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f883a670c8a3515
3f50624dd2f1a9fc,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88141c39ee7e32
3fa661b807058f11,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881422541532c5
3fb6202ecfb9c869,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88147da5c8feaf
3fc087c0cdf864a5,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f8815e89ba5ba6f
3fc5ff6a3413e515,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881979bd3f937f
3fcb77139a2f6585,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88209ee73287b7
3fd0775e802572fb,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f882d174ea1a8aa
3fd3333333333333,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f8840ec5a60cf45
3f50624dd2f1a9fc,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88141c39f27139
3fa661b807058f11,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881422b57618e5
3fb6202ecfb9c869,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881486c1825d03
3fc087c0cdf864a5,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88161c45cfcaa9
3fc5ff6a3413e515,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881a2513115395
3fcb77139a2f6585,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88224a71d931f0
3fd0775e802572fb,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f883094f6999736
3fd3333333333333,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f884762af4b4bb9
3f50624dd2f1a9fc,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88141c39f66443
3fa661b807058f11,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88142316d21626
3fb6202ecfb9c869,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88148fdb806ddc
3fc087c0cdf864a5,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88164fda396cc1
3fc5ff6a3413e515,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f881acfe93164b1
3fcb77139a2f6585,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f8823f40a383d66
3fd0775e802572fb,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f88340cbd2f6559
3fd3333333333333,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,bfa2492492492494,3f884dca1d40b808
3f50624dd2f1a9fc,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c2495fb65
3fa661b807058f11,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881418f4b00fae
3fb6202ecfb9c869,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8813f50924dcf5
3fc087c0cdf864a5,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88138536472526
3fc5ff6a3413e515,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88129f13c80681
3fcb77139a2f6585,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881118fd507c43
3fd0775e802572fb,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f880eca13199ce3
3fd3333333333333,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f880b8a3a8391a6
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c2499ee85
3fa661b807058f11,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141956ac8174
3fb6202ecfb9c869,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8813fe4559d5eb
3fc087c0cdf864a5,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8813ba17453596
3fc5ff6a3413e515,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8813506abbc7fe
3fcb77139a2f6585,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8812d9566c55b0
3fd0775e802572fb,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8812815bee469a
3fd3333333333333,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8812894bf043e7
3f50624dd2f1a9fc,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c249de1a6
3fa661b807058f11,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881419b8a4064d
3fb6202ecfb9c869,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8814077fd04618
3fc087c0cdf864a5,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8813eee23dfc8b
3fc5ff6a3413e515,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8814013fa1127e
3fcb77139a2f6585,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881497b06c689b
3fd0775e802572fb,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8816328ff59cc3
3fd3333333333333,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881978cf58a048
3f50624dd2f1a9fc,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c24a1d4c7
3fa661b807058f11,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141a1a969e4d
3fb6202ecfb9c869,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881410b88857c4
3fc087c0cdf864a5,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88142397362c07
3fc5ff6a3413e515,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8814b192a967eb
3fcb77139a2f6585,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8816540c82c21b
3fd0775e802572fb,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8819ddb478aebd
3fd3333333333333,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f882058d74b531e
3f50624dd2f1a9fc,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c24a5c7e8
3fa661b807058f11,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141a7c84499b
3fb6202ecfb9c869,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881419ef823591
3fc087c0cdf864a5,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88145836327561
3fc5ff6a3413e515,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88156164063b0c
3fcb77139a2f6585,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88180e6be0dc0a
3fd0775e802572fb,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881d82cebcb969
3fd3333333333333,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88272976441337
3f50624dd2f1a9fc,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c24a9bb0a
3fa661b807058f11,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141ade6d0856
3fb6202ecfb9c869,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88142324be09c3
3fc087c0cdf864a5,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88148cbf378908
3fc5ff6a3413e515,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881610b3e8f033
3fcb77139a2f6585,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8819c6cfb79c88
3fd0775e802572fb,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f882121e4032a6f
3fd3333333333333,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f882deabeabbae3
3f50624dd2f1a9fc,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c24adae2a
3fa661b807058f11,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141b4050da9d
3fb6202ecfb9c869,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88142c583bfee6
3fc087c0cdf864a5,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8814c1324a16c1
3fc5ff6a3413e515,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8816bf8282dd15
3fcb77139a2f6585,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881b7d393756b0
3fd0775e802572fb,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8824baf989a3b4
3fd3333333333333,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88349cc2d85f81
3f50624dd2f1a9fc,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141c24b1a14c
3fa661b807058f11,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88141ba22fc08d
3fb6202ecfb9c869,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88143589fc3f48
3fc087c0cdf864a5,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f8814f58f6ecdaa
3fc5ff6a3413e515,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88176dd00548c7
3fcb77139a2f6585,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f881d31a98fcac1
3fd0775e802572fb,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f88284e1489fed5
3fd3333333333333,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fa2492492492490,3f883b3f950d6ac7
3f50624dd2f1a9fc,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f513804
3fa661b807058f11,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8814117c7ea615
3fb6202ecfb9c869,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88139a11c9f15e
3fc087c0cdf864a5,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8812256f25ee04
3fc5ff6a3413e515,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880f24aad1c625
3fcb77139a2f6585,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880a0a554bf970
3fd0775e802572fb,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88024a7d4935c9
3fd3333333333333,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f87f75ab3af2541
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f552b3c
3fa661b807058f11,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881411defe152f
3fb6202ecfb9c869,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813a365cf9e5e
3fc087c0cdf864a5,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88125b19f2a47a
3fc5ff6a3413e515,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880fd981aa312d
3fcb77139a2f6585,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880bd5b057f234
3fd0775e802572fb,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88061db4789dd6
3fd3333333333333,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f87fe96f6297d8b
3f50624dd2f1a9fc,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f591e77
3fa661b807058f11,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881412417893e5
3fb6202ecfb9c869,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813acb8145a5a
3fc087c0cdf864a5,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881290ae8c7f5a
3fc5ff6a3413e515,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88108dd50bf803
3fcb77139a2f6585,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880d9f0555ac7f
3fd0775e802572fb,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8809eabd4ff8d6
3fd3333333333333,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8805c35ded23ff
3f50624dd2f1a9fc,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f5d11af
3fa661b807058f11,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881412a3ee2255
3fb6202ecfb9c869,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813b608984fe8
3fc087c0cdf864a5,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8812c62cf8382a
3fc5ff6a3413e515,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881141a52907ce
3fcb77139a2f6585,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880f66557a94f0
3fd0775e802572fb,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880db19d2adef1
3fd3333333333333,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f880cdffdd749d5
3f50624dd2f1a9fc,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f6104e8
3fa661b807058f11,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881413065ec099
3fb6202ecfb9c869,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813bf575ba9b0
3fc087c0cdf864a5,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8812fb953a878a
3fc5ff6a3413e515,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8811f4f2333f13
3fcb77139a2f6585,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88112ba1fb8294
3fd0775e802572fb,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88117259610556
3fd3333333333333,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813ece8b1c36e
3f50624dd2f1a9fc,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f64f822
3fa661b807058f11,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141368ca6ed0
3fb6202ecfb9c869,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813c8a45e923a
3fc087c0cdf864a5,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881330e758254f
3fc5ff6a3413e515,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8812a7bc5c6da3
3fcb77139a2f6585,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8812eeec0cb772
3fd0775e802572fb,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88152cf7464190
3fd3333333333333,40012a6c405d9f73,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881aea313323bb
3f50624dd2f1a9fc,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f68eb59
3fa661b807058f11,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881413cb312d26
3fb6202ecfb9c869,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813d1efa1341b
3fc087c0cdf864a5,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813662355c8a0
3fc5ff6a3413e515,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88135a03d65456
3fcb77139a2f6585,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8814b034e1dfef
3fd0775e802572fb,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8818e17c2a8cfa
3fd3333333333333,40049536202ecfba,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8821d7e9fed35d
3f50624dd2f1a9fc,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88141c0f6cde95
3fa661b807058f11,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8814142d92fbab
3fb6202ecfb9c869,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8813db3923b9f8
3fc087c0cdf864a5,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88139b493827cf
3fc5ff6a3413e515,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88140bc8d2a580
3fcb77139a2f6585,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f88166f7dae1421
3fd0775e802572fb,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f881c8fed5a084c
3fd3333333333333,4007ffffffffffff,401d41d41d41d41d,3fd0000000000000,3fbb6db6db6db6dc,3f8828b625a52b6d
3f50624dd2f1a9fc,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88141bfa0c74e8
3fa661b807058f11,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88140a0452cdd9
3fb6202ecfb9c869,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88133f1b1a1416
3fc087c0cdf864a5,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8810c5ac8656a0
3fc5ff6a3413e515,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f880baa532b3930
3fcb77139a2f6585,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8802fbde8d60b2
3fd0775e802572fb,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f87f5cb5bb37e3f
3fd3333333333333,3f847ae147ae147b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f87e32c1dc7a94a
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88141bfa106837
3fa661b807058f11,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88140a67553a2d
3fb6202ecfb9c869,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88134886f08b93
3fc087c0cdf864a5,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8810fc212461b3
3fc5ff6a3413e515,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f880c62aa0169e6
3fcb77139a2f6585,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8804d23c10282a
3fd0775e802572fb,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f87f9ba8343efda
3fd3333333333333,3fdbfa2608c6f2d6,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f87eaa5978d0b20
3f50624dd2f1a9fc,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88141bfa145b8a
3fa661b807058f11,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88140aca52b2ad
3fb6202ecfb9c869,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f881351f103a9cb
3fc087c0cdf864a5,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8811327f61faba
3fc5ff6a3413e515,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f880d1a7bf88539
3fcb77139a2f6585,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8806a68c9020b4
3fd0775e802572fb,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f87fda362e65d91
3fd3333333333333,3feba83a83a83a84,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f87f20ee9bb30e3
3f50624dd2f1a9fc,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88141bfa184edb
3fa661b807058f11,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88140b2d4b3770
3fb6202ecfb9c869,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88135b59539977
3fc087c0cdf864a5,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f881168c743e257
3fc5ff6a3413e515,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f880dd1c942e427
3fcb77139a2f6585,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f880878d14619f6
3fd0775e802572fb,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8801860009041c
3fd3333333333333,3ff4a9b101767dcf,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f87f968277e6989
3f50624dd2f1a9fc,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88141bfa1c422c
3fa661b807058f11,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88140b903ec893
3fb6202ecfb9c869,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f881364bfe0856c
3fc087c0cdf864a5,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88119ef8ced8a5
3fc5ff6a3413e515,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f880e889212d169
3fcb77139a2f6585,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f880a490b6a4c29
3fd0775e802572fb,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f88056260162c2d
3fd3333333333333,3ffb7f44c118de5b,401d41d41d41d41d,3fd0000000000000,3fc6db6db6db6db6,3f8800b163ef40bb
